pack_id,card_id,answer,difficulty,tags,banned_tokens
food_cn,food_0069,花生,easy,family-safe|food|starter,生|花|花生
food_cn,food_0070,瓜子,easy,family-safe|food|starter,子|瓜|瓜子
food_cn,food_0071,栗子,easy,family-safe|food|starter,子|栗|栗子
food_cn,food_0072,核桃,easy,family-safe|food|starter,核|核桃|桃
food_cn,food_0073,榛子,easy,family-safe|food|starter,子|榛|榛子
food_cn,food_0074,开心果,easy,family-safe|food|starter,开|开心果|心|果
food_cn,food_0075,腰果,easy,family-safe|food|starter,果|腰|腰果
food_cn,food_0076,芝麻,easy,family-safe|food|starter,芝|芝麻|麻
food_cn,food_0077,鸡蛋,easy,family-safe|food|starter,蛋|鸡|鸡蛋
food_cn,food_0078,荷包蛋,easy,family-safe|food|starter,包|荷|荷包蛋|蛋
food_cn,food_0079,茶叶蛋,easy,family-safe|food|starter,叶|茶|茶叶蛋|蛋
food_cn,food_0080,煎蛋,easy,family-safe|food|starter,煎|煎蛋|蛋
food_cn,food_0081,蒸蛋,easy,family-safe|food|starter,蒸|蒸蛋|蛋
food_cn,food_0082,牛奶,easy,family-safe|food|starter,奶|牛|牛奶
food_cn,food_0083,豆浆,easy,family-safe|food|starter,浆|豆|豆浆
food_cn,food_0084,酸奶,easy,family-safe|food|starter,奶|酸|酸奶
food_cn,food_0085,奶酪,easy,family-safe|food|starter,奶|奶酪|酪
food_cn,food_0086,黄油,easy,family-safe|food|starter,油|黄|黄油
food_cn,food_0087,面包,easy,family-safe|food|starter,包|面|面包
food_cn,food_0088,吐司,easy,family-safe|food|starter,司|吐|吐司
food_cn,food_0089,三明治,easy,family-safe|food|starter,三|三明治|明|治
food_cn,food_0090,汉堡,easy,family-safe|food|starter,堡|汉|汉堡
food_cn,food_0091,披萨,easy,family-safe|food|starter,披|披萨|萨
food_cn,food_0092,薯条,easy,family-safe|food|starter,条|薯|薯条
food_cn,food_0093,热狗,easy,family-safe|food|starter,热|热狗|狗
food_cn,food_0094,沙拉,easy,family-safe|food|starter,拉|沙|沙拉
food_cn,food_0095,寿司,easy,family-safe|food|starter,司|寿|寿司
food_cn,food_0096,饭团,easy,family-safe|food|starter,团|饭|饭团
food_cn,food_0097,咖喱饭,easy,family-safe|food|starter,咖|咖喱饭|喱|饭
food_cn,food_0098,盖浇饭,easy,family-safe|food|starter,浇|盖|盖浇饭|饭
food_cn,food_0099,煲仔饭,easy,family-safe|food|starter,仔|煲|煲仔饭|饭
food_cn,food_0100,便当,easy,family-safe|food|starter,便|便当|当
food_cn,food_0101,火锅,easy,family-safe|food|starter,火|火锅|锅
food_cn,food_0102,麻辣烫,easy,family-safe|food|starter,烫|辣|麻|麻辣烫
food_cn,food_0103,串串香,easy,family-safe|food|starter,串|串串香|香
food_cn,food_0104,烧烤,easy,family-safe|food|starter,烤|烧|烧烤
food_cn,food_0105,烤串,easy,family-safe|food|starter,串|烤|烤串
food_cn,food_0106,烤鸡翅,easy,family-safe|food|starter,烤|烤鸡翅|翅|鸡
food_cn,food_0107,烤玉米,easy,family-safe|food|starter,烤|烤玉米|玉|米
food_cn,food_0108,烤肉,easy,family-safe|food|starter,烤|烤肉|肉
food_cn,food_0109,炸鸡,easy,family-safe|food|starter,炸|炸鸡|鸡
food_cn,food_0110,鸡腿,easy,family-safe|food|starter,腿|鸡|鸡腿
food_cn,food_0111,鸡翅,easy,family-safe|food|starter,翅|鸡|鸡翅
food_cn,food_0112,鸡排,easy,family-safe|food|starter,排|鸡|鸡排
food_cn,food_0113,鸡蛋饼,easy,family-safe|food|starter,蛋|饼|鸡|鸡蛋饼
food_cn,food_0114,牛排,easy,family-safe|food|starter,排|牛|牛排
food_cn,food_0115,牛肉丸,easy,family-safe|food|starter,丸|牛|牛肉丸|肉
food_cn,food_0116,鱼丸,easy,family-safe|food|starter,丸|鱼|鱼丸
food_cn,food_0117,虾滑,easy,family-safe|food|starter,滑|虾|虾滑
food_cn,food_0118,肉夹馍,easy,family-safe|food|starter,夹|肉|肉夹馍|馍
food_cn,food_0119,锅贴,easy,family-safe|food|starter,贴|锅|锅贴
food_cn,food_0120,煎饺,easy,family-safe|food|starter,煎|煎饺|饺
food_cn,food_0121,小笼包,easy,family-safe|food|starter,包|小|小笼包|笼
food_cn,food_0122,汤包,easy,family-safe|food|starter,包|汤|汤包
food_cn,food_0123,烧麦,easy,family-safe|food|starter,烧|烧麦|麦
food_cn,food_0124,春卷,easy,family-safe|food|starter,卷|春|春卷
food_cn,food_0125,粽子,easy,family-safe|food|starter,子|粽|粽子
food_cn,food_0126,月饼,easy,family-safe|food|starter,月|月饼|饼
food_cn,food_0127,汤圆,easy,family-safe|food|starter,圆|汤|汤圆
food_cn,food_0128,元宵,easy,family-safe|food|starter,元|元宵|宵
food_cn,food_0129,年糕,easy,family-safe|food|starter,年|年糕|糕
food_cn,food_0130,糯米糍,easy,family-safe|food|starter,米|糍|糯|糯米糍
food_cn,food_0131,麻团,easy,family-safe|food|starter,团|麻|麻团
food_cn,food_0132,蛋糕,easy,family-safe|food|starter,糕|蛋|蛋糕
food_cn,food_0133,生日蛋糕,easy,family-safe|food|starter,日|生|生日蛋糕|糕|蛋
food_cn,food_0134,纸杯蛋糕,easy,family-safe|food|starter,杯|糕|纸|纸杯蛋糕|蛋
food_cn,food_0135,芝士蛋糕,easy,family-safe|food|starter,士|糕|芝|芝士蛋糕|蛋
food_cn,food_0136,蛋挞,easy,family-safe|food|starter,挞|蛋|蛋挞
food_cn,food_0137,布丁,easy,family-safe|food|starter,丁|布|布丁
food_cn,food_0138,果冻,easy,family-safe|food|starter,冻|果|果冻
food_cn,food_0139,冰淇淋,easy,family-safe|food|starter,冰|冰淇淋|淇|淋
food_cn,food_0140,雪糕,easy,family-safe|food|starter,糕|雪|雪糕
food_cn,food_0141,奶昔,easy,family-safe|food|starter,奶|奶昔|昔
food_cn,food_0142,奶茶,easy,family-safe|food|starter,奶|奶茶|茶
food_cn,food_0143,果茶,easy,family-safe|food|starter,果|果茶|茶
food_cn,food_0144,柠檬茶,easy,family-safe|food|starter,柠|柠檬茶|檬|茶
food_cn,food_0145,热巧克力,easy,family-safe|food|starter,克|力|巧|热|热巧克力
food_cn,food_0146,咖啡,easy,family-safe|food|starter,咖|咖啡|啡
food_cn,food_0147,可可,easy,family-safe|food|starter,可|可可
food_cn,food_0148,蜂蜜水,easy,family-safe|food|starter,水|蜂|蜂蜜水|蜜
food_cn,food_0149,矿泉水,easy,family-safe|food|starter,水|泉|矿|矿泉水
food_cn,food_0150,汽水,easy,family-safe|food|starter,水|汽|汽水
food_cn,food_0151,苏打水,easy,family-safe|food|starter,打|水|苏|苏打水
food_cn,food_0152,橙汁,easy,family-safe|food|starter,橙|橙汁|汁
food_cn,food_0153,苹果汁,easy,family-safe|food|starter,果|汁|苹|苹果汁
food_cn,food_0154,西瓜汁,easy,family-safe|food|starter,汁|瓜|西|西瓜汁
food_cn,food_0155,椰汁,easy,family-safe|food|starter,椰|椰汁|汁
food_cn,food_0156,苹果,easy,family-safe|food|starter,果|苹|苹果
food_cn,food_0157,香蕉,easy,family-safe|food|starter,蕉|香|香蕉
food_cn,food_0158,橘子,easy,family-safe|food|starter,子|橘|橘子
food_cn,food_0159,橙子,easy,family-safe|food|starter,子|橙|橙子
food_cn,food_0160,柠檬,easy,family-safe|food|starter,柠|柠檬|檬
food_cn,food_0161,西瓜,easy,family-safe|food|starter,瓜|西|西瓜
food_cn,food_0162,哈密瓜,easy,family-safe|food|starter,哈|哈密瓜|密|瓜
food_cn,food_0163,甜瓜,easy,family-safe|food|starter,瓜|甜|甜瓜
food_cn,food_0164,草莓,easy,family-safe|food|starter,草|草莓|莓
food_cn,food_0165,蓝莓,easy,family-safe|food|starter,莓|蓝|蓝莓
food_cn,food_0166,葡萄,easy,family-safe|food|starter,萄|葡|葡萄
food_cn,food_0167,提子,easy,family-safe|food|starter,子|提|提子
food_cn,food_0168,樱桃,easy,family-safe|food|starter,桃|樱|樱桃
food_cn,food_0169,桃子,easy,family-safe|food|starter,子|桃|桃子
food_cn,food_0170,梨,easy,family-safe|food|starter,梨
food_cn,food_0171,香梨,easy,family-safe|food|starter,梨|香|香梨
food_cn,food_0172,菠萝,easy,family-safe|food|starter,菠|菠萝|萝
food_cn,food_0173,芒果,easy,family-safe|food|starter,果|芒|芒果
food_cn,food_0174,榴莲,easy,family-safe|food|starter,榴|榴莲|莲
food_cn,food_0175,山竹,easy,family-safe|food|starter,山|山竹|竹
food_cn,food_0176,火龙果,easy,family-safe|food|starter,果|火|火龙果|龙
food_cn,food_0177,猕猴桃,easy,family-safe|food|starter,桃|猕|猕猴桃|猴
food_cn,food_0178,石榴,easy,family-safe|food|starter,榴|石|石榴
food_cn,food_0179,柚子,easy,family-safe|food|starter,子|柚|柚子
food_cn,food_0180,荔枝,easy,family-safe|food|starter,枝|荔|荔枝
food_cn,food_0181,龙眼,easy,family-safe|food|starter,眼|龙|龙眼
food_cn,food_0182,圣女果,easy,family-safe|food|starter,圣|圣女果|女|果
food_cn,food_0183,椰子,easy,family-safe|food|starter,子|椰|椰子
food_cn,food_0184,木瓜,easy,family-safe|food|starter,木|木瓜|瓜
food_cn,food_0185,杏,easy,family-safe|food|starter,杏
food_cn,food_0186,李子,easy,family-safe|food|starter,子|李|李子
food_cn,food_0187,枇杷,easy,family-safe|food|starter,杷|枇|枇杷
food_cn,food_0188,无花果,easy,family-safe|food|starter,无|无花果|果|花
food_cn,food_0189,柿子,easy,family-safe|food|starter,子|柿|柿子
food_cn,food_0190,枣,easy,family-safe|food|starter,枣
food_cn,food_0191,哈密瓜片,easy,family-safe|food|starter,哈|哈密瓜片|密|片|瓜
food_cn,food_0192,水果沙拉,easy,family-safe|food|starter,拉|果|水|水果沙拉|沙
food_cn,food_0193,糖葫芦,easy,family-safe|food|starter,糖|糖葫芦|芦|葫
food_cn,food_0194,棉花糖,easy,family-safe|food|starter,棉|棉花糖|糖|花
food_cn,food_0195,牛奶糖,easy,family-safe|food|starter,奶|牛|牛奶糖|糖
food_cn,food_0196,巧克力,easy,family-safe|food|starter,克|力|巧|巧克力
food_cn,food_0197,棒棒糖,easy,family-safe|food|starter,棒|棒棒糖|糖
food_cn,food_0198,软糖,easy,family-safe|food|starter,糖|软|软糖
food_cn,food_0199,饼干,easy,family-safe|food|starter,干|饼|饼干
food_cn,food_0200,曲奇,easy,family-safe|food|starter,奇|曲|曲奇
food_cn,food_0201,威化饼,easy,family-safe|food|starter,化|威|威化饼|饼
food_cn,food_0202,薯片,easy,family-safe|food|starter,片|薯|薯片
food_cn,food_0203,虾片,easy,family-safe|food|starter,片|虾|虾片
food_cn,food_0204,爆米花,easy,family-safe|food|starter,爆|爆米花|米|花
food_cn,food_0205,蛋黄酥,easy,family-safe|food|starter,蛋|蛋黄酥|酥|黄
food_cn,food_0206,凤梨酥,easy,family-safe|food|starter,凤|凤梨酥|梨|酥
food_cn,food_0207,绿豆糕,easy,family-safe|food|starter,糕|绿|绿豆糕|豆
food_cn,food_0208,红豆糕,easy,family-safe|food|starter,糕|红|红豆糕|豆
food_cn,food_0209,豆沙包,easy,family-safe|food|starter,包|沙|豆|豆沙包
food_cn,food_0210,莲蓉包,easy,family-safe|food|starter,包|莲|莲蓉包|蓉
food_cn,food_0211,奶黄包,easy,family-safe|food|starter,包|奶|奶黄包|黄
food_cn,food_0212,紫菜包饭,easy,family-safe|food|starter,包|紫|紫菜包饭|菜|饭
food_cn,food_0213,酸菜鱼,easy,family-safe|food|starter,菜|酸|酸菜鱼|鱼
food_cn,food_0214,水煮鱼,easy,family-safe|food|starter,水|水煮鱼|煮|鱼
food_cn,food_0215,清蒸鱼,easy,family-safe|food|starter,清|清蒸鱼|蒸|鱼
food_cn,food_0216,红烧鱼,easy,family-safe|food|starter,烧|红|红烧鱼|鱼
food_cn,food_0217,糖醋鱼,easy,family-safe|food|starter,糖|糖醋鱼|醋|鱼
food_cn,food_0218,鱼香肉丝,easy,family-safe|food|starter,丝|肉|香|鱼|鱼香肉丝
food_cn,food_0219,宫保鸡丁,easy,family-safe|food|starter,丁|保|宫|宫保鸡丁|鸡
food_cn,food_0220,麻婆豆腐,easy,family-safe|food|starter,婆|腐|豆|麻|麻婆豆腐
food_cn,food_0221,西红柿炒蛋,easy,family-safe|food|starter,柿|炒|红|蛋|西|西红柿炒蛋
food_cn,food_0222,土豆丝,easy,family-safe|food|starter,丝|土|土豆丝|豆
food_cn,food_0223,拍黄瓜,easy,family-safe|food|starter,拍|拍黄瓜|瓜|黄
food_cn,food_0224,凉拌木耳,easy,family-safe|food|starter,凉|凉拌木耳|拌|木|耳
food_cn,food_0225,炒青菜,easy,family-safe|food|starter,炒|炒青菜|菜|青
food_cn,food_0226,炒饭,easy,family-safe|food|starter,炒|炒饭|饭
food_cn,food_0227,炒菜,easy,family-safe|food|starter,炒|炒菜|菜
food_cn,food_0228,煎饼,easy,family-safe|food|starter,煎|煎饼|饼
food_cn,food_0229,葱油饼,easy,family-safe|food|starter,油|葱|葱油饼|饼
food_cn,food_0230,韭菜盒子,easy,family-safe|food|starter,子|盒|菜|韭|韭菜盒子
food_cn,food_0231,锅包肉,easy,family-safe|food|starter,包|肉|锅|锅包肉
food_cn,food_0232,糖醋里脊,easy,family-safe|food|starter,糖|糖醋里脊|脊|醋|里
food_cn,food_0233,红烧肉,easy,family-safe|food|starter,烧|红|红烧肉|肉
food_cn,food_0234,卤蛋,easy,family-safe|food|starter,卤|卤蛋|蛋
food_cn,food_0235,卤豆腐,easy,family-safe|food|starter,卤|卤豆腐|腐|豆
food_cn,food_0236,卤牛肉,easy,family-safe|food|starter,卤|卤牛肉|牛|肉
food_cn,food_0237,蒸饺,easy,family-safe|food|starter,蒸|蒸饺|饺
food_cn,food_0238,蒸包子,easy,family-safe|food|starter,包|子|蒸|蒸包子
food_cn,food_0239,砂锅粥,easy,family-safe|food|starter,砂|砂锅粥|粥|锅
food_cn,food_0240,南瓜粥,easy,family-safe|food|starter,南|南瓜粥|瓜|粥
food_cn,food_0241,皮蛋瘦肉粥,easy,family-safe|food|starter,瘦|皮|皮蛋瘦肉粥|粥|肉|蛋
food_cn,food_0242,凉面,easy,family-safe|food|starter,凉|凉面|面
food_cn,food_0243,凉粉,easy,family-safe|food|starter,凉|凉粉|粉
food_cn,food_0244,豆花,easy,family-safe|food|starter,花|豆|豆花
food_cn,food_0245,双皮奶,easy,family-safe|food|starter,双|双皮奶|奶|皮
food_cn,food_0246,龟苓膏,easy,family-safe|food|starter,膏|苓|龟|龟苓膏
food_cn,food_0247,烧仙草,easy,family-safe|food|starter,仙|烧|烧仙草|草
food_cn,food_0248,杏仁豆腐,easy,family-safe|food|starter,仁|杏|杏仁豆腐|腐|豆
food_cn,food_0249,芝麻糊,easy,family-safe|food|starter,糊|芝|芝麻糊|麻
food_cn,food_0250,花生汤,easy,family-safe|food|starter,汤|生|花|花生汤
food_cn,food_0251,银耳汤,easy,family-safe|food|starter,汤|耳|银|银耳汤
food_cn,food_0252,绿豆汤,easy,family-safe|food|starter,汤|绿|绿豆汤|豆
food_cn,food_0253,酸梅汤,easy,family-safe|food|starter,梅|汤|酸|酸梅汤
food_cn,food_0254,番茄汤,easy,family-safe|food|starter,汤|番|番茄汤|茄
food_cn,food_0255,玉米汤,easy,family-safe|food|starter,汤|玉|玉米汤|米
food_cn,food_0256,蛋花汤,easy,family-safe|food|starter,汤|花|蛋|蛋花汤
food_cn,food_0257,紫菜蛋花汤,easy,family-safe|food|starter,汤|紫|紫菜蛋花汤|花|菜|蛋
animals_cn,animal_0001,小狗,easy,family-safe|animals|starter,小|小狗|狗
animals_cn,animal_0002,小猫,easy,family-safe|animals|starter,小|小猫|猫
animals_cn,animal_0003,兔子,easy,family-safe|animals|starter,兔|兔子|子
animals_cn,animal_0004,仓鼠,easy,family-safe|animals|starter,仓|仓鼠|鼠
animals_cn,animal_0005,金鱼,easy,family-safe|animals|starter,金|金鱼|鱼
animals_cn,animal_0006,乌龟,easy,family-safe|animals|starter,乌|乌龟|龟
animals_cn,animal_0007,熊猫,easy,family-safe|animals|starter,熊|熊猫|猫
animals_cn,animal_0008,大象,easy,family-safe|animals|starter,大|大象|象
animals_cn,animal_0009,长颈鹿,easy,family-safe|animals|starter,长|长颈鹿|颈|鹿
animals_cn,animal_0010,猴子,easy,family-safe|animals|starter,子|猴|猴子
animals_cn,animal_0011,狮子,easy,family-safe|animals|starter,子|狮|狮子
animals_cn,animal_0012,老虎,easy,family-safe|animals|starter,老|老虎|虎
animals_cn,animal_0013,斑马,easy,family-safe|animals|starter,斑|斑马|马
animals_cn,animal_0014,河马,easy,family-safe|animals|starter,河|河马|马
animals_cn,animal_0015,犀牛,easy,family-safe|animals|starter,牛|犀|犀牛
animals_cn,animal_0016,袋鼠,easy,family-safe|animals|starter,袋|袋鼠|鼠
animals_cn,animal_0017,考拉,easy,family-safe|animals|starter,拉|考|考拉
animals_cn,animal_0018,企鹅,easy,family-safe|animals|starter,企|企鹅|鹅
animals_cn,animal_0019,海豚,easy,family-safe|animals|starter,海|海豚|豚
animals_cn,animal_0020,鲸鱼,easy,family-safe|animals|starter,鱼|鲸|鲸鱼
animals_cn,animal_0021,海星,easy,family-safe|animals|starter,星|海|海星
animals_cn,animal_0022,螃蟹,easy,family-safe|animals|starter,螃|螃蟹|蟹
animals_cn,animal_0023,章鱼,easy,family-safe|animals|starter,章|章鱼|鱼
animals_cn,animal_0024,青蛙,easy,family-safe|animals|starter,蛙|青|青蛙
animals_cn,animal_0025,鸭子,easy,family-safe|animals|starter,子|鸭|鸭子
animals_cn,animal_0026,小鸡,easy,family-safe|animals|starter,小|小鸡|鸡
animals_cn,animal_0027,公鸡,easy,family-safe|animals|starter,公|公鸡|鸡
animals_cn,animal_0028,母鸡,easy,family-safe|animals|starter,母|母鸡|鸡
animals_cn,animal_0029,孔雀,easy,family-safe|animals|starter,孔|孔雀|雀
animals_cn,animal_0030,鹦鹉,easy,family-safe|animals|starter,鹉|鹦|鹦鹉
animals_cn,animal_0031,猫头鹰,easy,family-safe|animals|starter,头|猫|猫头鹰|鹰
animals_cn,animal_0032,蝴蝶,easy,family-safe|animals|starter,蝴|蝴蝶|蝶
animals_cn,animal_0033,蜜蜂,easy,family-safe|animals|starter,蜂|蜜|蜜蜂
animals_cn,animal_0034,蚂蚁,easy,family-safe|animals|starter,蚁|蚂|蚂蚁
animals_cn,animal_0035,蜗牛,easy,family-safe|animals|starter,牛|蜗|蜗牛
animals_cn,animal_0036,奶牛,easy,family-safe|animals|starter,奶|奶牛|牛
animals_cn,animal_0037,小羊,easy,family-safe|animals|starter,小|小羊|羊
animals_cn,animal_0038,山羊,easy,family-safe|animals|starter,山|山羊|羊
animals_cn,animal_0039,绵羊,easy,family-safe|animals|starter,绵|绵羊|羊
animals_cn,animal_0040,小马,easy,family-safe|animals|starter,小|小马|马
animals_cn,animal_0041,骆驼,easy,family-safe|animals|starter,驼|骆|骆驼
animals_cn,animal_0042,松鼠,easy,family-safe|animals|starter,松|松鼠|鼠
animals_cn,animal_0043,狐狸,easy,family-safe|animals|starter,狐|狐狸|狸
animals_cn,animal_0044,刺猬,easy,family-safe|animals|starter,刺|刺猬|猬
animals_cn,animal_0045,黑熊,easy,family-safe|animals|starter,熊|黑|黑熊
animals_cn,animal_0046,北极熊,easy,family-safe|animals|starter,北|北极熊|极|熊
animals_cn,animal_0047,棕熊,easy,family-safe|animals|starter,棕|棕熊|熊
animals_cn,animal_0048,狼,easy,family-safe|animals|starter,狼
animals_cn,animal_0049,大灰狼,easy,family-safe|animals|starter,大|大灰狼|灰|狼
animals_cn,animal_0050,梅花鹿,easy,family-safe|animals|starter,梅|梅花鹿|花|鹿
animals_cn,animal_0051,驯鹿,easy,family-safe|animals|starter,驯|驯鹿|鹿
animals_cn,animal_0052,羚羊,easy,family-safe|animals|starter,羊|羚|羚羊
animals_cn,animal_0053,水牛,easy,family-safe|animals|starter,水|水牛|牛
animals_cn,animal_0054,公牛,easy,family-safe|animals|starter,公|公牛|牛
animals_cn,animal_0055,野猪,easy,family-safe|animals|starter,猪|野|野猪
animals_cn,animal_0056,小猪,easy,family-safe|animals|starter,小|小猪|猪
animals_cn,animal_0057,浣熊,easy,family-safe|animals|starter,浣|浣熊|熊
animals_cn,animal_0058,水獭,easy,family-safe|animals|starter,水|水獭|獭
animals_cn,animal_0059,海豹,easy,family-safe|animals|starter,海|海豹|豹
animals_cn,animal_0060,海狮,easy,family-safe|animals|starter,海|海狮|狮
animals_cn,animal_0061,海象,easy,family-safe|animals|starter,海|海象|象
animals_cn,animal_0062,鲨鱼,easy,family-safe|animals|starter,鱼|鲨|鲨鱼
animals_cn,animal_0063,热带鱼,easy,family-safe|animals|starter,带|热|热带鱼|鱼
animals_cn,animal_0064,海马,easy,family-safe|animals|starter,海|海马|马
animals_cn,animal_0065,水母,easy,family-safe|animals|starter,母|水|水母
animals_cn,animal_0066,龙虾,easy,family-safe|animals|starter,虾|龙|龙虾
animals_cn,animal_0067,河虾,easy,family-safe|animals|starter,河|河虾|虾
animals_cn,animal_0068,河蟹,easy,family-safe|animals|starter,河|河蟹|蟹
animals_cn,animal_0069,贝壳,easy,family-safe|animals|starter,壳|贝|贝壳
animals_cn,animal_0070,扇贝,easy,family-safe|animals|starter,扇|扇贝|贝
animals_cn,animal_0071,海龟,easy,family-safe|animals|starter,海|海龟|龟
animals_cn,animal_0072,鳄鱼,easy,family-safe|animals|starter,鱼|鳄|鳄鱼
animals_cn,animal_0073,蜥蜴,easy,family-safe|animals|starter,蜥|蜥蜴|蜴
animals_cn,animal_0074,变色龙,easy,family-safe|animals|starter,变|变色龙|色|龙
animals_cn,animal_0075,蛇,easy,family-safe|animals|starter,蛇
animals_cn,animal_0076,眼镜蛇,easy,family-safe|animals|starter,眼|眼镜蛇|蛇|镜
animals_cn,animal_0077,蟒蛇,easy,family-safe|animals|starter,蛇|蟒|蟒蛇
animals_cn,animal_0078,壁虎,easy,family-safe|animals|starter,壁|壁虎|虎
animals_cn,animal_0079,恐龙,easy,family-safe|animals|starter,恐|恐龙|龙
animals_cn,animal_0080,霸王龙,easy,family-safe|animals|starter,王|霸|霸王龙|龙
animals_cn,animal_0081,三角龙,easy,family-safe|animals|starter,三|三角龙|角|龙
animals_cn,animal_0082,剑龙,easy,family-safe|animals|starter,剑|剑龙|龙
animals_cn,animal_0083,翼龙,easy,family-safe|animals|starter,翼|翼龙|龙
animals_cn,animal_0084,鸽子,easy,family-safe|animals|starter,子|鸽|鸽子
animals_cn,animal_0085,白鸽,easy,family-safe|animals|starter,白|白鸽|鸽
animals_cn,animal_0086,麻雀,easy,family-safe|animals|starter,雀|麻|麻雀
animals_cn,animal_0087,燕子,easy,family-safe|animals|starter,子|燕|燕子
animals_cn,animal_0088,乌鸦,easy,family-safe|animals|starter,乌|乌鸦|鸦
animals_cn,animal_0089,喜鹊,easy,family-safe|animals|starter,喜|喜鹊|鹊
animals_cn,animal_0090,老鹰,easy,family-safe|animals|starter,老|老鹰|鹰
animals_cn,animal_0091,海鸥,easy,family-safe|animals|starter,海|海鸥|鸥
animals_cn,animal_0092,天鹅,easy,family-safe|animals|starter,天|天鹅|鹅
animals_cn,animal_0093,丹顶鹤,easy,family-safe|animals|starter,丹|丹顶鹤|顶|鹤
animals_cn,animal_0094,火烈鸟,easy,family-safe|animals|starter,火|火烈鸟|烈|鸟
animals_cn,animal_0095,鸵鸟,easy,family-safe|animals|starter,鸟|鸵|鸵鸟
animals_cn,animal_0096,蜂鸟,easy,family-safe|animals|starter,蜂|蜂鸟|鸟
animals_cn,animal_0097,啄木鸟,easy,family-safe|animals|starter,啄|啄木鸟|木|鸟
animals_cn,animal_0098,鹈鹕,easy,family-safe|animals|starter,鹈|鹈鹕|鹕
animals_cn,animal_0099,孔雀鱼,easy,family-safe|animals|starter,孔|孔雀鱼|雀|鱼
animals_cn,animal_0100,锦鲤,easy,family-safe|animals|starter,锦|锦鲤|鲤
animals_cn,animal_0101,鲤鱼,easy,family-safe|animals|starter,鱼|鲤|鲤鱼
animals_cn,animal_0102,红鲤鱼,easy,family-safe|animals|starter,红|红鲤鱼|鱼|鲤
animals_cn,animal_0103,鲫鱼,easy,family-safe|animals|starter,鱼|鲫|鲫鱼
animals_cn,animal_0104,金枪鱼,easy,family-safe|animals|starter,枪|金|金枪鱼|鱼
animals_cn,animal_0105,三文鱼,easy,family-safe|animals|starter,三|三文鱼|文|鱼
animals_cn,animal_0106,鳗鱼,easy,family-safe|animals|starter,鱼|鳗|鳗鱼
animals_cn,animal_0107,泥鳅,easy,family-safe|animals|starter,泥|泥鳅|鳅
animals_cn,animal_0108,青鱼,easy,family-safe|animals|starter,青|青鱼|鱼
animals_cn,animal_0109,草鱼,easy,family-safe|animals|starter,草|草鱼|鱼
animals_cn,animal_0110,鲈鱼,easy,family-safe|animals|starter,鱼|鲈|鲈鱼
animals_cn,animal_0111,比目鱼,easy,family-safe|animals|starter,比|比目鱼|目|鱼
animals_cn,animal_0112,章鱼宝宝,easy,family-safe|animals|starter,宝|章|章鱼宝宝|鱼
animals_cn,animal_0113,乌贼,easy,family-safe|animals|starter,乌|乌贼|贼
animals_cn,animal_0114,鱿鱼,easy,family-safe|animals|starter,鱼|鱿|鱿鱼
animals_cn,animal_0115,海胆,easy,family-safe|animals|starter,海|海胆|胆
animals_cn,animal_0116,海参,easy,family-safe|animals|starter,参|海|海参
animals_cn,animal_0117,蚯蚓,easy,family-safe|animals|starter,蚓|蚯|蚯蚓
animals_cn,animal_0118,蜈蚣,easy,family-safe|animals|starter,蚣|蜈|蜈蚣
animals_cn,animal_0119,螳螂,easy,family-safe|animals|starter,螂|螳|螳螂
animals_cn,animal_0120,蟋蟀,easy,family-safe|animals|starter,蟀|蟋|蟋蟀
animals_cn,animal_0121,蝗虫,easy,family-safe|animals|starter,虫|蝗|蝗虫
animals_cn,animal_0122,萤火虫,easy,family-safe|animals|starter,火|萤|萤火虫|虫
animals_cn,animal_0123,瓢虫,easy,family-safe|animals|starter,瓢|瓢虫|虫
animals_cn,animal_0124,蜻蜓,easy,family-safe|animals|starter,蜓|蜻|蜻蜓
animals_cn,animal_0125,蚊子,easy,family-safe|animals|starter,子|蚊|蚊子
animals_cn,animal_0126,苍蝇,easy,family-safe|animals|starter,苍|苍蝇|蝇
animals_cn,animal_0127,蜘蛛,easy,family-safe|animals|starter,蛛|蜘|蜘蛛
animals_cn,animal_0128,蝎子,easy,family-safe|animals|starter,子|蝎|蝎子
animals_cn,animal_0129,甲虫,easy,family-safe|animals|starter,甲|甲虫|虫
animals_cn,animal_0130,独角仙,easy,family-safe|animals|starter,仙|独|独角仙|角
animals_cn,animal_0131,毛毛虫,easy,family-safe|animals|starter,毛|毛毛虫|虫
animals_cn,animal_0132,蚕宝宝,easy,family-safe|animals|starter,宝|蚕|蚕宝宝
animals_cn,animal_0133,蝉,easy,family-safe|animals|starter,蝉
animals_cn,animal_0134,蟑螂,easy,family-safe|animals|starter,螂|蟑|蟑螂
animals_cn,animal_0135,老鼠,easy,family-safe|animals|starter,老|老鼠|鼠
animals_cn,animal_0136,田鼠,easy,family-safe|animals|starter,田|田鼠|鼠
animals_cn,animal_0137,豚鼠,easy,family-safe|animals|starter,豚|豚鼠|鼠
animals_cn,animal_0138,刺豚,easy,family-safe|animals|starter,刺|刺豚|豚
animals_cn,animal_0139,豪猪,easy,family-safe|animals|starter,猪|豪|豪猪
animals_cn,animal_0140,树懒,easy,family-safe|animals|starter,懒|树|树懒
animals_cn,animal_0141,犰狳,easy,family-safe|animals|starter,犰|犰狳|狳
animals_cn,animal_0142,穿山甲,easy,family-safe|animals|starter,山|甲|穿|穿山甲
